,Neighborhood,city,name,address,rating,user_ratings_total,types,lat,long
8910,Greenpoint,New York,Karczma,"136 Greenpoint Avenue, Brooklyn",2.6,5,,40.7299969,-73.9551152
8911,Greenpoint,New York,Duane Reade,"893 Manhattan Avenue, Brooklyn",1,1,,40.72999739999999,-73.9543571
8912,Greenpoint,New York,"Dr. Karl T. Bednarek, MD","934 Manhattan Avenue, Brooklyn",NaN,NaN,,40.73125339999999,-73.9541443
8913,Greenpoint,New York,Parallel Development,"810 Humboldt Street, Brooklyn",,,,40.7298815,-73.9460315
8914,Greenpoint,New York,"Dr. George Feinbaum, MD","934 Manhattan Avenue #1, Brooklyn",,,,40.731251,-73.954092
8915,Greenpoint,New York,"Alina Marek, MD","934 Manhattan Avenue, Brooklyn",,,,40.7312305,-73.9541687
8916,Greenpoint,New York,Brooklyn,Brooklyn,,,,40.6781784,-73.9441579
8917,Bayside-Bayside Hills,New York,New York,New York,NaN,NaN,"['finance', 'point_of_interest', 'establishment']",40.7127753,-74.0059728
8918,Bayside-Bayside Hills,New York,"Homebridge Financial Services, Inc.","4240 Bell Boulevard #101, Bayside",3.5,1209,"['pet_store', 'point_of_interest', 'store', 'establishment']",40.7615534,-73.7704467
8919,Bayside-Bayside Hills,New York,Bayside Chrysler Jeep Dodge,"21219 Northern Boulevard, Bayside",4.3,119,"['insurance_agency', 'point_of_interest', 'establishment']",40.7602406,-73.7708572
8920,Bayside-Bayside Hills,New York,Vanity Pups Boutique,"3813 Bell Boulevard, Bayside",2,1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.7661919,-73.77195300000001
8921,Bayside-Bayside Hills,New York,Nationwide Insurance: Steven T. Dukoff,"4102 Bell Boulevard, Bayside",4.2,646,"['electronics_store', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",40.7634347,-73.77122419999999
8922,Bayside-Bayside Hills,New York,Donovan's,"21416 41st Avenue, Bayside",4,279,"['veterinary_care', 'point_of_interest', 'establishment']",40.76364050000001,-73.77031
8923,Bayside-Bayside Hills,New York,Staples,"209-34 Northern Boulevard, Queens",NaN,NaN,"['point_of_interest', 'establishment']",40.7590763,-73.7730148
8924,Bayside-Bayside Hills,New York,Coldwell Banker,"38-50 Bell Boulevard, Bayside",4.5,302,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.7653436,-73.7722804
8925,Bayside-Bayside Hills,New York,VitalPet - North Shore Animal Hospital,"42-02 215th Street, Bayside",4.4,594,"['doctor', 'health', 'point_of_interest', 'establishment']",40.7628656,-73.7684539
8926,Bayside-Bayside Hills,New York,Tourette Association of America,"42-40 Bell Boulevard #205, Bayside",4.9,20,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.76154280000001,-73.770504
8927,Bayside-Bayside Hills,New York,Press 195,"4011 Bell Boulevard, Bayside",5,1,"['physiotherapist', 'health', 'point_of_interest', 'establishment']",40.7639473,-73.7708808
8928,Bayside-Bayside Hills,New York,Eunyoung Park Aesthetics II 박은영 에스테틱 II,"41-25 Bell Boulevard #3fl, Bayside",4,1136,,40.762906,-73.7703502
8929,Bayside-Bayside Hills,New York,"Dr. Dina K. Miller, MD",Bayside,4.4,14,,40.76314,-73.77125
8930,Bayside-Bayside Hills,New York,White Castle,"213-17 Northern Boulevard, Bayside",NaN,NaN,,40.7605488,-73.76981789999999
8931,Bayside-Bayside Hills,New York,Theramotion Physical Therapy PLLC,"4106 Bell Boulevard, Bayside",NaN,NaN,,40.76336670000001,-73.7712083
8932,Bayside-Bayside Hills,New York,"Dr. Vasantha Badhey, MD","211-11 Northern Boulevard, Flushing",NaN,NaN,,40.7600287,-73.7716418
8933,Bayside-Bayside Hills,New York,"Dr. Kusum Kathpalia, MD","211-11 Northern Boulevard, Flushing",NaN,NaN,,40.7600287,-73.7716418
8934,Bayside-Bayside Hills,New York,Kaufman David M MD,"21111 Northern Boulevard, Flushing",,,,40.759998,-73.77168
8935,Bayside-Bayside Hills,New York,Khawaja Shazah MD,"21111 Northern Boulevard, Flushing",,,,40.759998,-73.77168
8936,Bayside-Bayside Hills,New York,Bayside,Queens,,,,40.7585569,-73.7654367
8937,West Concourse,New York,New York,New York,NaN,NaN,"['local_government_office', 'point_of_interest', 'establishment']",40.7127753,-74.0059728
8938,West Concourse,New York,Bronx City Clerk's Office,"851 Grand Concourse, The Bronx",3.5,54,"['travel_agency', 'local_government_office', 'point_of_interest', 'establishment']",40.8260847,-73.9238118
8939,West Concourse,New York,Bronx Supreme Court,"851 Grand Concourse, The Bronx",NaN,NaN,"['courthouse', 'local_government_office', 'point_of_interest', 'establishment']",40.8260847,-73.9238118
8940,West Concourse,New York,Business Initiative Corporation of New York (BIC),"851 Grand Concourse, The Bronx",NaN,NaN,"['health', 'point_of_interest', 'establishment']",40.8260847,-73.9238118
8941,West Concourse,New York,Intercession Marketing Inc,The Bronx,3.8,5,"['lawyer', 'point_of_interest', 'establishment']",40.82961699999999,-73.920428
8942,West Concourse,New York,Ny City Law Department,"198 East 161 Street # 3, The Bronx",2.8,70,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.82585189999999,-73.9210056
8943,West Concourse,New York,Bronx Tourism Council,"851 Grand Concourse, The Bronx",2.5,4,"['finance', 'point_of_interest', 'establishment']",40.8262149,-73.9235478
8944,West Concourse,New York,"Eco Nest Interior Design Studio, PLLC","1020 Grand Concourse, The Bronx",5,14,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",40.83012129999999,-73.9202294
8945,West Concourse,New York,Bronx County Family Court,"900 Sheridan Avenue, The Bronx",4.3,812,,40.826747,-73.920695
8946,West Concourse,New York,Chaztech Computers,"1020 Grand Concourse, The Bronx",4.4,176,,40.83012129999999,-73.9202294
8947,West Concourse,New York,University Consultation & Treatment Center,"1020 Grand Concourse, The Bronx",NaN,NaN,,40.8303392,-73.920204
8948,West Concourse,New York,Merrick Immigration Law PLLC,"1020 Grand Concourse, The Bronx",4.3,3,,40.8303336,-73.9202012
8949,West Concourse,New York,Gold & Rosenblatt,"840 Grand Concourse # 1B, The Bronx",4.2,685,,40.8254308,-73.92256189999999
8950,West Concourse,New York,Mullaly Park,"1055 Jerome Avenue, The Bronx",NaN,NaN,,40.8328628,-73.9245925
8951,West Concourse,New York,NYY Steak,"1 East 161 Street, The Bronx",,,,40.82846469999999,-73.9258825
8952,West Concourse,New York,Goetz L. Vilsaint Attorney at Law,"930 Grand Concourse, The Bronx",,,,40.82820759999999,-73.92138899999999
8953,West Concourse,New York,School Health Program CES 73,"1020 Anderson Avenue, The Bronx",,,,40.83261600000001,-73.9265564
8954,West Concourse,New York,Money Management International,"903 Sheridan Avenue 2nd floor; Ste. 1, The Bronx",,,,40.826995,-73.921053
8955,West Concourse,New York,Court Deli,"96 East 161 Street, The Bronx",,,,40.8270316,-73.9244796
8956,West Concourse,New York,West Bronx,The Bronx,,,,40.85195469999999,-73.90070899999999
8957,Hamilton Heights,New York,New York,New York,NaN,NaN,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.7127753,-74.0059728
8958,Hamilton Heights,New York,"Lynn L. Simpson, MD","3959 Broadway #12, New York",4,266,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",40.829547,-73.948354
8959,Hamilton Heights,New York,La Cocina De Agave,"398 West 145th Street, New York",NaN,NaN,"['school', 'point_of_interest', 'establishment']",40.8241053,-73.94526809999999
8960,Hamilton Heights,New York,Rite Aid,"3539 Broadway, New York",NaN,NaN,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.826395,-73.95089779999999
8961,Hamilton Heights,New York,R Moon Associates Architects,"3569 Broadway #7a, New York",4.2,74,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.8275271,-73.9501722
8962,Hamilton Heights,New York,Goldteeth & Co.,"730 Riverside Drive #3C, New York",NaN,NaN,"['night_club', 'point_of_interest', 'establishment']",40.830369,-73.94944799999999
8963,Hamilton Heights,New York,AAA 99 Cents,"547 West 145th Street, New York",NaN,NaN,"['point_of_interest', 'establishment']",40.82635649999999,-73.9495293
8964,Hamilton Heights,New York,Harlem Apartments Program,"567 West 149th Street #1, New York",3.8,519,"['point_of_interest', 'establishment']",40.82890380000001,-73.9481038
8965,Hamilton Heights,New York,Jorge Nowell,"244 5th Avenue, New York",4.5,1357,,40.8279608,-73.9490201
8966,Hamilton Heights,New York,New Heights Academy Charter School.,"1818 Amsterdam Avenue, New York",3.8,10,,40.8286152,-73.9454018
8967,Hamilton Heights,New York,Jackson Center,"1727 Amsterdam Avenue # 3, New York",NaN,NaN,,40.82545080000001,-73.9469577
8968,Hamilton Heights,New York,Caridad,"3533 Broadway, New York",5,17,,40.8264242,-73.9509786
8969,Hamilton Heights,New York,Harlem Public,"3612 Broadway, New York",4.2,5,,40.8287268,-73.9483738
8970,Hamilton Heights,New York,The Chipped Cup,"3610 Broadway, New York",NaN,NaN,,40.8285814,-73.9485287
8971,Hamilton Heights,New York,El Morocco Theater-Night Club,"3534 Broadway, New York",,,,40.8259779,-73.9504643
8972,Hamilton Heights,New York,Seraile Janette,"740 Saint Nicholas Avenue, New York",,,,40.8252119,-73.94357339999999
8973,Hamilton Heights,New York,Jimbo's Hamburger Palace,"528 West 145th Street, New York",,,,40.82571799999999,-73.9492355
8974,Hamilton Heights,New York,Seriatim Inc,"405 West 148th Street, New York",,,,40.826382,-73.94378999999999
8975,Hamilton Heights,New York,Boys and Girls Club of Harlem,"521 West 145th Street, New York",,,,40.8261434,-73.9486605
8976,Hamilton Heights,New York,Upper Manhattan,Manhattan,,,,40.8240478,-73.9447643
8977,Washington Heights South,New York,New York,New York,NaN,NaN,"['point_of_interest', 'establishment']",40.7127753,-74.0059728
8978,Washington Heights South,New York,Armory Track,"216 Fort Washington Avenue, New York",4.4,22,"['doctor', 'health', 'point_of_interest', 'establishment']",40.8421677,-73.94201699999999
8979,Washington Heights South,New York,Columbia University Vagelos College of Physicians and Surgeons,"630 West 168th Street, New York",3.3,3,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",40.8410971,-73.9411973
8980,Washington Heights South,New York,Center for Liver Disease and Transplantation at Columbia,"622 West 168th Street, New York",5,1,"['doctor', 'health', 'point_of_interest', 'establishment']",40.841311,-73.94067
8981,Washington Heights South,New York,Lung Transplant,"166 Fort Washington Avenue, New York",3.4,5,"['health', 'point_of_interest', 'establishment']",40.8408953,-73.9409419
8982,Washington Heights South,New York,ColumbiaDoctors - Orthopedics,"161 Fort Washington Avenue, New York",NaN,NaN,"['doctor', 'health', 'point_of_interest', 'establishment']",40.8408017,-73.9433196
8983,Washington Heights South,New York,"Anil Rustgi, MD","630 West 168th Street, New York",4.8,4,"['hospital', 'health', 'point_of_interest', 'establishment']",40.8409549,-73.941459
8984,Washington Heights South,New York,New York Presbyterian Hospital-Columbia: Cancer Center,"622 West 168th Street, New York",NaN,NaN,"['doctor', 'health', 'point_of_interest', 'establishment']",40.8410971,-73.9411973
8985,Washington Heights South,New York,"Div Of Pediatric Surgery, Columbia University","3959 Broadway, New York",5,1,,40.8397384,-73.94142149999999
8986,Washington Heights South,New York,Department of Pathology and Cell Biology,"630 West 168th Street, New York",NaN,NaN,,40.8410971,-73.9411973
8987,Washington Heights South,New York,"Dr. David P. Roye Jr., MD","3959 Broadway, New York",4,7,,40.8397069,-73.94125249999999
8988,Washington Heights South,New York,Columbia University Center for Advanced Information Management,"650 West 168th Street, New York",NaN,NaN,,40.84116160000001,-73.9412346
8989,Washington Heights South,New York,Division of Infectious Diseases,"635 West 165th Street, New York",1.5,2,,40.8398919,-73.9428247
8990,Washington Heights South,New York,Babies Childrens Hospital,"3959 Broadway #255, New York",NaN,NaN,,40.83964599999999,-73.94167999999999
8991,Washington Heights South,New York,"Dr. Joshua E. Hyman, MD","3959 Broadway, New York",,,,40.8397069,-73.94125249999999
8992,Washington Heights South,New York,"Dr. Robert L. Seigle, MD","3959 Broadway # 701, New York",,,,40.8397069,-73.94125249999999
8993,Washington Heights South,New York,Turkish Aaron R MD,"3959 Broadway, New York",,,,40.8397069,-73.94125249999999
8994,Washington Heights South,New York,"Dr. Julie A. Vincent, MD","3959 Broadway # 517, New York",,,,40.8397069,-73.94125249999999
8995,Washington Heights South,New York,Pediatric Hand Center of New York,"3959 Broadway # 8n, New York",,,,40.8397069,-73.94125249999999
8996,Washington Heights South,New York,Upper Manhattan,Manhattan,,,,40.8240478,-73.9447643
8997,Washington Heights North,New York,New York,New York,NaN,NaN,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",40.7127753,-74.0059728
8998,Washington Heights North,New York,St Cabrini Shrine,"701 Fort Washington Avenue, New York",1.6,235,"['school', 'point_of_interest', 'establishment']",40.8583907,-73.9351772
8999,Washington Heights North,New York,United States Postal Service,"4558 Broadway, New York",4,6,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",40.8589385,-73.9310826
9000,Washington Heights North,New York,Salome Urena de Hernriquez Campus,"4600 Broadway, New York",3.6,11,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",40.8606552,-73.9301145
9001,Washington Heights North,New York,BP,"4353 Broadway, New York",5,1,"['funeral_home', 'point_of_interest', 'establishment']",40.85352,-73.93428399999999
9002,Washington Heights North,New York,St Matthew's Lutheran Church,"178 Bennett Avenue, New York",2.1,74,"['school', 'point_of_interest', 'establishment']",40.8560587,-73.93446569999999
9003,Washington Heights North,New York,R G Ortiz Funeral Home Inc,"4425 Broadway, New York",5,16,"['dentist', 'health', 'point_of_interest', 'establishment']",40.8560496,-73.9332834
9004,Washington Heights North,New York,Osher Early Learning Center at Chabad of Washington Heights,"50 Overlook Terrace, New York",3.8,49,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.8544438,-73.93605269999999
9005,Washington Heights North,New York,"Dr. Zayda Sanchez, DMD (Hudson View Orthodontics, PC)","620 Fort Washington Avenue, New York",4.1,331,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",40.8555108,-73.9364203
9006,Washington Heights North,New York,Kismat Indian Restaurant,"603 Fort Washington Avenue, New York",4.8,56,"['synagogue', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",40.8553122,-73.9370321
9007,Washington Heights North,New York,St Elizabeth's Church,"268 Wadsworth Avenue, New York",4.5,30,"['point_of_interest', 'establishment']",40.8534537,-73.93270590000002
9008,Washington Heights North,New York,Mount Sinai Jewish Center,"135 Bennett Avenue, New York",5,1,"['physiotherapist', 'health', 'point_of_interest', 'establishment']",40.8545426,-73.93409249999999
9009,Washington Heights North,New York,Bridge Inc.,"4500 Broadway # 3c, New York",4.7,7,"['health', 'point_of_interest', 'establishment']",40.8579252,-73.9316377
9010,Washington Heights North,New York,Elite Care Rehab,"630 Fort Washington Avenue, New York",NaN,NaN,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",40.8557487,-73.9362739
9011,Washington Heights North,New York,Chinuch Plus Productions,"729 West 186th Street # 4K, New York",4.3,191,"['doctor', 'health', 'point_of_interest', 'establishment']",40.85395,-73.9356397
9012,Washington Heights North,New York,Fort Tryon Center for Rehabilitation and Nursing,"801 West 190th Street, New York",4.7,26,,40.857086,-73.93457699999999
9013,Washington Heights North,New York,Home Physical Therapy Solutions P.C.,"1602 Saint Nicholas Avenue, New York",2.4,7,,40.8550164,-73.92931109999999
9014,Washington Heights North,New York,Our Saviours Atonement Lutheran Church,"178 Bennett Avenue, New York",,,,40.8559611,-73.9344666
9015,Washington Heights North,New York,"Dr. Paul J. Frank, MD","620 Fort Washington Avenue, New York",,,,40.85558169999999,-73.93638279999999
9016,Washington Heights North,New York,Upper Manhattan,Manhattan,,,,40.8240478,-73.9447643
9017,Morningside Heights,New York,New York,New York,NaN,NaN,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.7127753,-74.0059728
9018,Morningside Heights,New York,Tom's,"2880 Broadway, New York",5,2,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",40.8054679,-73.96538369999999
9019,Morningside Heights,New York,Center For Psychological Services,"525 West 120th Street #91, New York",4.6,1003,"['point_of_interest', 'establishment']",40.8101745,-73.96062289999999
9020,Morningside Heights,New York,The Riverside Church,"490 Riverside Drive, New York",NaN,NaN,"['university', 'point_of_interest', 'establishment']",40.8118401,-73.9631244
9021,Morningside Heights,New York,Edward D. Mysak Clinic for Communication Disorders,"525 West 120th Street, New York",3.5,2,"['point_of_interest', 'establishment']",40.8102455,-73.9606341
9022,Morningside Heights,New York,Columbia University Department of Economics,"420 W 118th, New York",4,38,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.8077151,-73.95960149999999
9023,Morningside Heights,New York,Harriman Institute,"420 West 118th Street, New York",4.8,18,"['point_of_interest', 'establishment']",40.8077432,-73.95972060000001
9024,Morningside Heights,New York,NASA Goddard Institute for Space Studies,"2880 Broadway, New York",NaN,NaN,,40.8054715,-73.9652249
9025,Morningside Heights,New York,St. Paul's Chapel,"1160 Amsterdam Avenue, New York",NaN,NaN,,40.8078241,-73.9609801
9026,Morningside Heights,New York,Japan Center For International Exchange (JCIE / USA),"Interchurch Center, 475 Riverside Drive #731, New York",NaN,NaN,,40.8109501,-73.964022
9027,Morningside Heights,New York,Counseling New York - Edward Pino,"610 West 115th Street, New York",NaN,NaN,,40.80767099999999,-73.9653807
9028,Morningside Heights,New York,The Infant Room - Rita Gold Early Childhood Center,"525 West 120th Street, New York",3.8,20,,40.8104064,-73.9604785
9029,Morningside Heights,New York,Latin American Studies,"420 West 118th Street, New York",NaN,NaN,,40.8077432,-73.95972060000001
9030,Morningside Heights,New York,Millennium Promise,"475 Riverside Drive #239, New York",NaN,NaN,,40.810813,-73.9636955
9031,Morningside Heights,New York,Community Food & Juice,"2893 Broadway, New York",,,,40.8059222,-73.9657833
9032,Morningside Heights,New York,Union Theological Seminary,"3041 Broadway, New York",,,,40.8113544,-73.9617713
9033,Morningside Heights,New York,Accounting Division at Columbia Business School,"3022 Broadway, New York",,,,40.80892920000001,-73.9613646
